,Duplicate indexes (add the index of the first entry),Category,Claim,Debunk_Date,Idx,Label,Source,,Topics
666,,Claims about prominent actors,Walmart is closing hundreds of its stores.		,3/19/2020,604,FALSE,LeadStories,,
667,,Claims about prominent actors,Cristiano Ronaldo bought private island to escape coronavirus.		,3/19/2020,605,FALSE,LeadStories,,
668,,Claims about prominent actors,Trump said “people are dying who have never died before”.		,3/19/2020,606,FALSE,LeadStories,,
669,,Claims about prominent actors,Obama family flown to private island to escape coronavirus pandemic.		,3/19/2020,607,FALSE,LeadStories,,
670,,"Public authority actions, policy, and communications",Link takes viewers to application for FEMA assistance in the US.		,3/19/2020,608,FALSE,LeadStories,,
671,,Medical advice and self-treatments,Sitting in the sunlight will help cure coronavirus.		,3/19/2020,609,FALSE,The Quint,,
672,,"Public authority actions, policy, and communications",Martial law is imminent in United States.		,3/25/2020,610,FALSE,FactCheck.org,,
673,,"Public authority actions, policy, and communications","A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was “ready” to be administered.                ",3/25/2020,611,FALSE,AFP,,
674,,Community spread and impact,"A screenshot of a purported internal email disclosing that a bank in the Pakistani city of Rawalpindi was closed after an employee tested positive for the novel coronavirus, COVID-19, has been shared on Facebook, Twitter and WhatsApp.		",3/25/2020,612,FALSE,AFP,,
675,,"Public authority actions, policy, and communications",Posts circulating on social media claim that Ugandan and Kenyan authorities have instructed landlords to stop collecting rent due to the novel coronavirus.		,3/23/2020,613,FALSE,AFP,,
676,,Medical advice and self-treatments,Gargling salt water can protect against against COVID-19 by washing down the virus into the gut.		,3/19/2020,614,FALSE,PesaCheck,,
677,,Claims about prominent actors,Tanzanian club spokesman Haji S. Manara was infected with COVID-19 during his tour of The Netherlands.		,3/19/2020,615,FALSE,PesaCheck,,
678,,"Public authority actions, policy, and communications",The World Health Organization is offering free internet for the public to access information about COVID-19.		,3/22/2020,616,FALSE,PesaCheck,,
679,,Claims about prominent actors,Fake quote of Senator of the Philippines Francis “Kiko” Pangilinan saying he wants children to be exempted from the lockdown.		,3/26/2020,617,FALSE,Rappler,,
680,,Conspiracy theories,Claim that “there is no” COVID-19 virus.		,3/19/2020,618,FALSE,PolitiFact,,
681,,"Public authority actions, policy, and communications","The federal government is “preparing to mobilize the national guard,” “dispatch them across the US with military” and “announce a nationwide 1 week quarantine for all citizens.”		",3/20/2020,619,FALSE,PolitiFact,,
682,,Community spread and impact,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”		,3/20/2020,620,FALSE,PolitiFact,,
683,,"Vaccines, medical treatments, and tests",“Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The coronavirus.”		,3/23/2020,621,FALSE,PolitiFact,,
684,,"Public authority actions, policy, and communications",Biden claims that Trump eliminated the White House pandemic office.		,3/20/2020,622,FALSE,Washington Post Fact-Checker,,
685,,"Public authority actions, policy, and communications",WHO offers free data for coronavirus info.		,4/2/2020,623,FALSE,AfricaCheck,,
686,,Claims about prominent actors,Utility companies Manila Electric Company (Meralco) and Maynilad Water Services Inc are waiving their billings for March 2020 due to the coronavirus crisis.		,4/6/2020,624,FALSE,Rappler,,
687,,"Public authority actions, policy, and communications","A purported advisory has been shared repeatedly in multiple Facebook, Twitter and WhatsApp posts that claims a disinfectant will be sprayed into the air overnight in India in an effort to kill the novel coronavirus, COVID-19. The posts urge residents to remain indoors during the spraying.		",3/20/2020,625,FALSE,AFP,,
688,,"Public authority actions, policy, and communications","A purported advisory has been shared repeatedly in multiple Facebook, Twitter and WhatsApp posts that claims a disinfectant will be sprayed into the air overnight in India in an effort to kill the novel coronavirus, COVID-19. The posts urge residents to remain indoors during the spraying.		",3/20/2020,626,FALSE,AFP,,
689,,"Public authority actions, policy, and communications",Indian City Bangalore Municipal Corp. requested people to stay at home and lock down houses as they will be spraying medicine to kill coronavirus.		,3/21/2020,627,FALSE,FactCrescendo,,
690,,"Public preparedness, protests, and civil disobedience",The UNHCR said ‘migrants and illegals’ in Malaysia were resisting COVID-19 testing.		,3/20/2020,628,FALSE,AFP,,
691,,Claims about prominent actors,"Javier Ortega Smith, from VOX, has said that he prefers to be infected by the new coronavirus than to “have homosexualism”.		",3/20/2020,629,FALSE,AFP,,
692,,Virus origin and properties,"Goats in Ajmer, Rajasthan were found to be COVID-19 positive.		",3/18/2020,630,FALSE,BOOM FactCheck,,
693,,Claims about prominent actors,Indian cricketer Sachin Tendulkar asked for meat shops to be banned in lieu of COVID-19.		,3/18/2020,631,FALSE,BOOM FactCheck,,
694,,"Public authority actions, policy, and communications",COVID-19 passengers being disembarked at Senegal airport.		,3/18/2020,632,FALSE,BOOM FactCheck,,
695,,Claims about prominent actors,"In Ecuador, Maritza Frías, former director of the Teófilo Dávila Hospital in Machala, and Mauro Calle, former manager of this health center, concealed official figures of those infected.		",3/18/2020,633,FALSE,Ecuador Chequea,,
696,,"Public authority actions, policy, and communications",Coronavirus phase 4 involves war code.		,3/18/2020,634,FALSE,Ecuador Chequea,,
697,,Virus origin and properties,"COVID-19 is no worse than other outbreaks that have occurred in “every election year,” suggesting that the new coronavirus is being “hyped” to hurt President Donald Trump.		",3/18/2020,635,FALSE,FactCheck.org,,
698,,Medical advice and self-treatments,Australian researchers have found that bananas can help prevent infection of COVID-19.		,3/18/2020,636,FALSE,FactCrescendo,,
699,,"Public authority actions, policy, and communications",A video shows Chinese police crackdown on suspected COVID-19 patients.		,3/18/2020,637,FALSE,FactCrescendo,,
700,,"Vaccines, medical treatments, and tests",A train carrying vaccines with the inscription “COVID-19.”		,3/18/2020,638,FALSE,France 24 Observers,,
701,,"Public authority actions, policy, and communications",Evidence Shows The WHO Director-General Overstated COVID-19 Fatality Rate		,3/18/2020,639,FALSE,LeadStories,,
702,,"Public authority actions, policy, and communications",Trump Is Promising To Send Americans Checks – Only After Checking People’s Social Media History.		,3/18/2020,640,FALSE,LeadStories,,
703,,Conspiracy theories,5G Technology Believed To Have Caused coronavirus		,3/18/2020,641,FALSE,LeadStories,,
704,,"Public authority actions, policy, and communications","“Ministry of Health ITALY released a small video, HOW the virus spreads!!!… BEST VIDEO. Please see ..how innocently it spread. SOAP is the remedy CLEAN/ WASH ur Hands always”		",3/18/2020,642,FALSE,Newschecker,,
705,,"Public authority actions, policy, and communications",The viral video claims to show the visuals of China police personnel trying to control the patients allegedly suffering from the pandemic.		,3/18/2020,643,FALSE,Newschecker,,
706,,Medical advice and self-treatments,"Coronavirus can be cured by sniffing clove and camphor and by drinking water, the virus will go to the stomach and the acid in the stomach will kill the virus.		",3/18/2020,644,FALSE,Newschecker,,
707,,"Public authority actions, policy, and communications","As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the ‘Swacch Bharat’ scheme.		",3/18/2020,645,FALSE,Newschecker,,
708,,Conspiracy theories,Chinese intelligence officer says the novel coronavirus as a biological weapon invented by China.		,2/13/2020,646,FALSE,Newschecker,,
709,,Community spread and impact,Countries that are the most affected by the coronavirus are along the same latitude.		,3/18/2020,647,FALSE,The Quint,,
710,,Conspiracy theories,Clorox Already Knew About Coronavirus And Coronavirus Isn’t A New Virus.		,3/18/2020,648,FALSE,Vishvas News,,
711,,,"If we want to protect ourselves from the coronavirus, we must back away from all the climate change efforts we’ve been making.		",3/25/2020,649,FALSE,Science Feedback,,
712,,,"A video of a fire erupting inside a vehicle has been viewed hundreds of times on Facebook, Twitter and on messaging app Line in March 2020 alongside a claim it shows an explosion that was sparked by an alcohol-based disinfectant used during the novel coronavirus pandemic.                ",3/23/2020,650,FALSE,AFP,,
713,,"Public authority actions, policy, and communications",All fruit and vegetable markets in the Indian city of Chennai and across the state of Tamil Nadu have been ordered to close in an effort to curb the spread of the novel coronavirus.		,3/25/2020,651,FALSE,AFP,,
714,,Claims about prominent actors,Claim that an American soldier was intentionally spreading the novel coronavirus in Wuhan during the seventh CISM Military World Games in October 2019 with a video clip of a man purportedly smearing saliva on the handrail on a train.		,3/27/2020,652,FALSE,Annie Lab,,
715,,"Public authority actions, policy, and communications","As the US government moved to approve a $2 trillion stimulus package to address the impact of the novel coronavirus outbreak, a short block of text outlining Canada’s alleged response to the outbreak flourished on social media.		",3/26/2020,653,FALSE,AFP,,
716,,"Public authority actions, policy, and communications","The Social Security System (SSS) in the Philippines “approved financial aid worth P20,000 for every member,” to assist those affected by the novel coronavirus pandemic.		",3/24/2020,654,FALSE,Rappler,,
717,,Virus origin and properties,"“China is to blame because the culture where people eat bats and snakes and dogs and things like that, these viruses are transmitted from the animal to the people and that’s why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu and now the coronavirus.”                ",3/26/2020,655,FALSE,PolitiFact,,
718,,"Public authority actions, policy, and communications","President Donald Trump tweeted, “I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn’t think of offending you with a check if I’m not your president! #MAGA”		",3/19/2020,656,FALSE,PolitiFact,,
719,,Claims about prominent actors,"President Donald Trump said, “People are dying who have never died before.”		",3/19/2020,657,FALSE,PolitiFact,,
,,,,3/19/2020,658,FALSE,PolitiFact,,
721,,Virus origin and properties,"2019 coronavirus can live for “up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”		",3/20/2020,659,FALSE,PolitiFact,,
722,,"Public authority actions, policy, and communications",Chennai municipal corporation has asked all vegetable and fruit markets to shut down.		,3/18/2020,660,FALSE,India Today,,
723,,"Public authority actions, policy, and communications",Evidence shows the WHO director-general overstated COVID-19 fatality rate		,3/18/2020,661,FALSE,LeadStories,,
724,,Conspiracy theories,5G Technology believed to have caused the coronavirus.		,3/18/2020,662,FALSE,LeadStories,,
725,,Claims about prominent actors,"In Ecuador, Maritza Frías, former director of the Teófilo Dávila Hospital in Machala, and Mauro Calle, former manager of this health center, concealed official figures of those infected.		",3/18/2020,663,FALSE,Ecuador Chequea,,
726,,"Public authority actions, policy, and communications",Coronavirus phase 4 involves war code.		,3/18/2020,664,FALSE,Ecuador Chequea,,
727,,Claims about prominent actors,American fast-food chain Hardee’s is advising truckers to walk up to drive-thrus during coronavirus pandemic.		,3/23/2020,665,FALSE,LeadStories,,
728,,"Public authority actions, policy, and communications",Philippine Vice President Leni Robredo says bats are the “enemy” in the novel coronavirus pandemic.		,3/20/2020,666,FALSE,AFP,,
729,,"Public authority actions, policy, and communications",The Indian government is distributing free face masks.		,3/19/2020,667,FALSE,AFP,,
730,,"Public authority actions, policy, and communications",The Australian prime minister is about to announce a national lockdown.		,3/19/2020,668,FALSE,AFP,,
731,,Community spread and impact,This photo shows a Sri Lankan airline pilot who tested positive for the novel coronavirus.		,3/20/2020,669,FALSE,AFP,,
732,,Community spread and impact,Staff of two Mumbai hotels have COVID-positive cases.		,3/17/2020,670,FALSE,BOOM FactCheck,,
733,,"Public authority actions, policy, and communications",President Donald Trump announced a vaccine by Roche Diagnostics.		,3/17/2020,671,FALSE,BOOM FactCheck,,
734,,Claims about prominent actors,Narendra Modi is giving free masks in India.		,3/17/2020,672,FALSE,BOOM FactCheck,,
735,,"Public authority actions, policy, and communications","Coronavirus patients were being arrested in Punjab, India.		",3/17/2020,673,FALSE,BOOM FactCheck,,
736,,Community spread and impact,Three thousand Ecuadorians are infected with coronavirus.		,3/17/2020,674,FALSE,Ecuador Chequea,,
737,,Community spread and impact,Coronavirus will not be covered by private health insurance in Ecuador.		,3/17/2020,675,FALSE,Ecuador Chequea,,
738,,"Public authority actions, policy, and communications",The WHO approves anti-malarial drug Chloroquine for COVID-19.		,3/17/2020,676,FALSE,FactCrescendo,,
739,,Medical advice and self-treatments,Traditional cures and self-checks for the coronavirus.		,3/17/2020,677,FALSE,FactCrescendo,,
740,,"Vaccines, medical treatments, and tests",A dog vaccine can be used against coronavirus in people.		,3/16/2020,678,FALSE,LeadStories,,
741,,Medical advice and self-treatments,15 minutes in a sauna will kill the coronavirus.		,3/17/2020,679,FALSE,LeadStories,,
742,,Medical advice and self-treatments,Eating bananas prevents coronavirus.		,3/17/2020,680,FALSE,LeadStories,,
743,,"Public authority actions, policy, and communications",Italy has mandated no treatment of all elderly patients for coronavirus.		,3/17/2020,681,FALSE,LeadStories,,
744,,"Public authority actions, policy, and communications",All U.S. citizens are entitled to $700 per week to stay at home to avoid spread of coronavirus.		,3/17/2020,682,FALSE,LeadStories,,
,,,,3/17/2020,683,FALSE,LeadStories,,
746,,Conspiracy theories,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.		,3/17/2020,684,FALSE,LeadStories,,
747,,"Public authority actions, policy, and communications",Italy official Giulio Gallera: China lies to us. The date China provided is false. Italy has become Wuhan and the medical system has a breakdown.		,3/17/2020,685,FALSE,Taiwan FactCheck Center,,
748,,Medical advice and self-treatments,Coronil drops can help cure coronavirus.		,3/16/2020,686,FALSE,The Quint,,
749,,"Public authority actions, policy, and communications",Police asked shops selling alcohol to restrict opening hours on St. Patrick’s Day to lower the risk of house parties where coronavirus could be spread.		,3/18/2020,687,FALSE,TheJournal.ie,,
750,,"Public authority actions, policy, and communications",Video shows Chinese police crackdown on coronavirus patients.		,3/17/2020,688,FALSE,The Quint,,
751,,"Public authority actions, policy, and communications","A graphic has been shared in multiple posts on Facebook alongside a claim it contains a quote from Philippine Vice President Leni Robredo that bats are the “enemy” in the novel coronavirus pandemic. The graphic is attributed to Inquirer.net, a Philippine media outlet.		",3/20/2020,689,FALSE,AFP,,
752,,"Public authority actions, policy, and communications",A flyer offers official advice about the novel coronavirus from a Veterans Affairs (VA) healthcare system in the U.S. state of Oregon.		,3/23/2020,690,FALSE,AFP,,
753,,Community spread and impact,A photo of a room lined with coffins shows Italian nationals killed during the novel coronavirus pandemic in 2020.		,3/23/2020,691,FALSE,AFP,,
754,,Community spread and impact,14 University of Nairobi students have tested positive for COVID-19.		,3/17/2020,692,FALSE,PesaCheck,,
755,,"Public authority actions, policy, and communications","Senator of the Philippines Risa Hontiveros says she is “ready to get coughed on,” and that “the police and military are more frightening than dying from the virus.”		",3/19/2020,693,FALSE,Rappler,,
756,,"Public authority actions, policy, and communications","Philippines Vice President Leni Robredo says “bats, not the virus, are our enemy.”		",3/24/2020,694,FALSE,Rappler,,
757,,"Public authority actions, policy, and communications",The WHO coronavirus test “was a bad test.”		,3/17/2020,695,FALSE,PolitiFact,,
758,,"Public authority actions, policy, and communications","“All U.S. citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting 3/17/20.”		",3/18/2020,696,FALSE,PolitiFact,,
760,,"Public preparedness, protests, and civil disobedience",“People are going door to door in Colorado Springs stating they are COVID-19 testing so they can rob people!”		,3/19/2020,698,FALSE,PolitiFact,,
761,,Community spread and impact,"“U.S. deaths since 1/22/20: COVID-19, 27; flu, 4,700; abortion, 118,000.”		",3/24/2020,699,FALSE,PolitiFact,,
762,,"Public authority actions, policy, and communications",Says it was “unquestionably” not within his “legal authority” to postpone Illinois’ primary election by changing the date or shifting to vote-by-mail.		,3/24/2020,700,FALSE,PolitiFact,,
763,,Medical advice and self-treatments,Novel coronavirus can be eliminated by drinking lots of water and gargling with warm water mixed with salt or vinegar.		,3/17/2020,701,FALSE,India Today,,
764,,"Public authority actions, policy, and communications",President Trump’s use of data for deaths from swine flu and seasonal flu.		,3/27/2020,702,FALSE,Washington Post Fact-Checker,,
765,,Virus transmission,Having a beard increases your chances of getting coronavirus.		,4/3/2020,703,FALSE,MediaWise,,
766,,Medical advice and self-treatments,"Taking a hot bath, breathing in hot steam or using a hand dryer to blow hot air up the nose are effective ways to prevent COVID-19, according to a lecturer in health sciences faculty at Ghanaian university.		",3/31/2020,704,FALSE,AfricaCheck,,
767,,Conspiracy theories,An image shows a train transporting the COVID-19 virus.		,3/17/2020,705,FALSE,Observador,,
768,,"Public authority actions, policy, and communications",Philippine Vice President Leni Robredo says bats are the “enemy” in the novel coronavirus pandemic.		,3/20/2020,706,FALSE,AFP,,
769,,Community spread and impact,"3,000 Ecuadorians are infected with coronavirus.		",3/17/2020,707,FALSE,Ecuador Chequea,,
770,,Community spread and impact,Coronavirus will not be covered by private health insurance in Ecuador.		,3/17/2020,708,FALSE,Ecuador Chequea,,
771,,"Public authority actions, policy, and communications","“While all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”		",4/9/2020,709,FALSE,PolitiFact,,
772,,"Public authority actions, policy, and communications",Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?		,4/7/2020,710,FALSE,MediaWise,,
773,,"Public authority actions, policy, and communications","Clinics in the Philippines are turning away people with COVID-19 symptoms, because of a advisory from the department of health.		",3/19/2020,711,FALSE,AFP,,
774,,Medical advice and self-treatments,Red soap and white handkerchiefs are good against the coronavirus.		,3/18/2020,712,FALSE,AFP,,
775,,"Vaccines, medical treatments, and tests",Israel allegedly developed a COVID-19 vaccine.		,3/20/2020,713,FALSE,AFP,,
776,,Claims about prominent actors,A video on Facebook and YouTube purports to show billionaire businessman Jack Ma praising China’s response to the outbreak of the novel coronavirus.		,3/23/2020,714,FALSE,AFP,,
777,,Virus transmission,Indian industrialist tweets that a specific mask can kill viruses.		,3/16/2020,715,FALSE,BOOM FactCheck,,
778,,Claims about prominent actors,Cristiano Ronaldo’s hotels to be turned into quarantine centres in Portugal.		,3/16/2020,716,FALSE,BOOM FactCheck,,
779,,"Public authority actions, policy, and communications",Chinese police crack down on suspected coronavirus patients.		,3/16/2020,717,FALSE,BOOM FactCheck,,
780,,Conspiracy theories,Nostradamus predicted COVID-19.		,3/16/2020,718,FALSE,Ecuador Chequea,,
781,,"Public authority actions, policy, and communications",Italian doctors recommend taking off shoes when you get home.		,3/16/2020,719,FALSE,Ecuador Chequea,,
782,,Claims about prominent actors,Christine Lagarde says the elderly are living too long.		,3/16/2020,720,FALSE,Ecuador Chequea,,
783,,"Public authority actions, policy, and communications",Ecuadorean President Lenin Moreno and family quarantined in luxury Galapagos home.		,3/16/2020,721,FALSE,Ecuador Chequea,,HARVEY END
784,,Claims about prominent actors,President Donald Trump in the next 48 to 72 hours will impose a nationwide “mandatory quarantine.”		,3/16/2020,722,FALSE,FactCheck.org,,RUXANDRA START
785,,Medical advice and self-treatments,Gargling water with salt or vinegar “eliminates” the coronavirus.		,3/16/2020,723,FALSE,FactCheck.org,,
786,,Medical advice and self-treatments,"Coronavirus pneumonia is similar to a dry cough and hot weather, garlic and hot water are remedies for COVID-19.		",3/16/2020,724,FALSE,FactCrescendo,,
787,,"Vaccines, medical treatments, and tests",Claims of cures for COVID-19 from multiple countries.		,3/16/2020,725,FALSE,FactCrescendo,,
788,,Community spread and impact,35 Italians tourists don’t want to leave Ethiopia and go back in Italy because of the coronavirus.		,3/16/2020,726,FALSE,France 24 Observers,,
789,,Claims about prominent actors,All baby formula providers are shipping formula for free during the coronavirus outbreak.		,3/17/2020,727,FALSE,LeadStories,,
790,,"Public authority actions, policy, and communications",Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.		,3/16/2020,728,FALSE,LeadStories,,
791,,Community spread and impact,Dallas student celebrating spring break collapses from coronavirus.		,3/16/2020,729,FALSE,LeadStories,,
792,,Virus origin and properties,Coronavirus is the least deadly virus.		,3/16/2020,730,FALSE,LeadStories,,
793,,Claims about prominent actors,Cristiano Ronaldo is turning his hotels into hospitals to fight coronavirus.		,3/16/2020,731,FALSE,LeadStories,,
794,,"Public authority actions, policy, and communications",WalMart reducing hours of operation.		,3/16/2020,732,FALSE,LeadStories,,
795,,Conspiracy theories,Tanker train marked with “COVID-19” on its side.		,3/16/2020,733,FALSE,LeadStories,,
796,,Medical advice and self-treatments,CDC warns people that morel mushroom increases coronavirus risk by 200%.		,3/16/2020,734,FALSE,LeadStories,,
797,,Medical advice and self-treatments,Turmeric And Lemon Help Fight Against Coronavirus.		,3/16/2020,735,FALSE,Vishvas News,,
798,,"Public authority actions, policy, and communications",A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.		,3/25/2020,736,FALSE,PolitiFact,,
799,,Claims about prominent actors,President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”		,3/17/2020,737,FALSE,PolitiFact,,
800,,Claims about prominent actors,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”		,3/17/2020,738,FALSE,PolitiFact,,
801,,Claims about prominent actors,"“Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.”		",3/18/2020,739,FALSE,PolitiFact,,
802,,Claims about prominent actors,Claim that Dr. Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.”		,3/18/2020,740,FALSE,PolitiFact,,
803,,Medical advice and self-treatments,“Sunlight actually can kill the [novel coronavirus].”		,3/20/2020,741,FALSE,PolitiFact,,
804,,"Public authority actions, policy, and communications",Video shows problems faced by Chinese police while catching coronavirus-infected people.		,3/16/2020,742,FALSE,India Today,,
805,,"Vaccines, medical treatments, and tests","Flu vaccine increases coronavirus risk 36%, says military study.		",3/30/2020,743,FALSE,Science Feedback,,
806,,Claims about prominent actors,A video on Facebook and YouTube purports to show billionaire businessman Jack Ma praising China’s response to the outbreak of the novel coronavirus.		,3/23/2020,744,FALSE,AFP,,
807,,Conspiracy theories,Nostradamus predicted COVID-19.		,3/16/2020,745,FALSE,Ecuador Chequea,,
808,,Medical advice and self-treatments,Italian doctors recommend taking off shoes when you get home.		,3/16/2020,746,FALSE,Ecuador Chequea,,
809,,Claims about prominent actors,Christine Lagarde says the elderly are living too long.		,3/16/2020,747,FALSE,Ecuador Chequea,,
810,,Claims about prominent actors,Ecuadorian President Lenin Moreno and family quarantined in luxury Galapagos home.		,3/16/2020,748,FALSE,Ecuador Chequea,,
811,,Conspiracy theories,No evidence that 5G is being forcibly installed in schools.		,4/2/2020,749,FALSE,LeadStories,,
812,,"Public authority actions, policy, and communications",The government is closing businesses to stop the spread of coronavirus even though “the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something …”		,4/6/2020,750,FALSE,PolitiFact,,
813,,Community spread and impact,Photos show animals returning to clear Venice canals.		,4/8/2020,751,FALSE,MediaWise,,
814,,"Vaccines, medical treatments, and tests",A charitable hospital in Pakistan charged patients for novel coronavirus tests.		,4/9/2020,752,FALSE,AFP,,
815,,Claims about prominent actors,Claim that football star Cristiano Ronaldo has converted his hotel chain into coronavirus hospitals.		,3/18/2020,753,FALSE,AAP FactCheck,,
816,,Virus origin and properties,The novel coronavirus is not new.		,3/18/2020,754,FALSE,AFP,,
817,,"Public authority actions, policy, and communications",Ugandan president announces the postponement of elections.		,3/18/2020,755,FALSE,AFP,,
818,,Virus transmission,A video shows how the coronavirus is transmitted between people		,3/19/2020,756,FALSE,AFP,,
819,,Conspiracy theories,Chinese intelligence officer reveals coronavirus is a bioweapon.		,3/15/2020,757,FALSE,BOOM FactCheck,,
820,,"Public preparedness, protests, and civil disobedience","Indian Daily Reports That Wife Of A Positive Patient Ran Away, did not comply with the authorities and tested positive.		",3/15/2020,758,FALSE,BOOM FactCheck,,
821,,Community spread and impact,Audio claiming India would be put under a complete lockdown.		,3/15/2020,759,FALSE,BOOM FactCheck,,
822,,Medical advice and self-treatments,"A meme posted offers mixed advice — some true, some false — about coronavirus protection.		",3/15/2020,760,FALSE,LeadStories,,
823,,Medical advice and self-treatments,"Four young people have been hospitalized with coronavirus, exacerbated by the use of Ibuprofen.		",3/15/2020,761,FALSE,TheJournal.ie,,
824,,Claims about prominent actors,“Bill Gates told us about the coronavirus in 2015.”		,3/25/2020,762,FALSE,PolitiFact,,
825,,"Public authority actions, policy, and communications",Graphics with information about COVID-19 containing UNICEF branding and inaccurate information.		,3/15/2020,763,FALSE,PesaCheck,,
826,,"Public authority actions, policy, and communications",A situation update allegedly from Kenya’s Citizen TV stating the number of COVID-19 cases.		,3/15/2020,764,FALSE,PesaCheck,,
827,,Conspiracy theories,"A meme shows an image of fully stocked shelves of toilet paper, purportedly during the 2009 H1N1 outbreak, above barren shelves during the ongoing COVID-19 pandemic.		",3/25/2020,765,FALSE,AFP,,
828,,Medical advice and self-treatments,A video viewed more than 2.4 million times on Facebook urges people to inhale steam to “kill” the novel coronavirus.		,3/26/2020,766,FALSE,AFP,,
829,,"Public authority actions, policy, and communications","A video has been viewed thousands of times in multiple posts on Facebook, Twitter and YouTube which claim it shows Chinese police arresting people infected with the novel coronavirus.		",3/13/2020,767,FALSE,AFP,,
830,,Medical advice and self-treatments,Research made by scientists from the University of Queensland in Australia has proven that bananas improve your immune system and help prevent COVID-19.		,3/17/2020,768,FALSE,Rappler,,
831,,"Vaccines, medical treatments, and tests",The WHO offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.”		,3/16/2020,769,FALSE,PolitiFact,,
832,,Claims about prominent actors,"President Donald Trump “cut funding to the CDC,” “fired the Pandemic Response Team,” “refused WHO tests” and “wasted two weeks calling this outbreak a ‘Democrat hoax.’”		",3/17/2020,770,FALSE,PolitiFact,,
833,,"Vaccines, medical treatments, and tests",The claim that there is a cure from the new coronavirus. The name of the drug is decametoxine.		,3/15/2020,771,FALSE,VoxCheck,,
834,,Virus origin and properties,“COVID-19 started because we eat animals.”		,3/18/2020,772,FALSE,PolitiFact,,
835,,Claims about prominent actors,"“George Soros owns the WuXi PHARMA LAB located in Wuhan, China, where COVID-19 was developed and conveniently broke out.”		",3/19/2020,773,FALSE,PolitiFact,,
836,,Virus origin and properties,Coronavirus is just “the damn flu.”		,3/19/2020,774,FALSE,PolitiFact,,
837,,Claims about prominent actors,"“So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.”		",3/23/2020,775,FALSE,PolitiFact,,
838,,Community spread and impact,Says businesses will give you free baby formula during the coronavirus outbreak.		,3/23/2020,776,FALSE,PolitiFact,,
839,,Claims about prominent actors,Footballer Ronaldo is turning his hotels into COVID-19 hospitals.		,4/3/2020,777,FALSE,AfricaCheck,,
840,,Virus transmission,"No coronavirus in Nigeria yet, according to pastor.		",4/1/2020,778,FALSE,AfricaCheck,,
841,,Claims about prominent actors,Cristiano Ronaldo is going to transform his hotels into hospitals.		,3/15/2020,779,FALSE,Observador,,
842,,Virus origin and properties,Did genetic mutations cause the coronavirus to become more dangerous.		,3/25/2020,780,FALSE,LeadStories,,
843,,Medical advice and self-treatments,A graphic claims that gargling warm water with salt or vinegar can eliminate the novel coronavirus.		,3/16/2020,781,FALSE,AFP,,
844,,Claims about prominent actors,Cristiano Ronaldo will convert his hotels into coronavirus hospitals.		,3/17/2020,782,FALSE,AFP,,
845,,"Public authority actions, policy, and communications",Curfew issued for Bossier city due to coronavirus.		,3/14/2020,783,FALSE,LeadStories,,
846,,Conspiracy theories,CEO Resignations Are Linked To Global Conspiracy.		,3/14/2020,784,FALSE,LeadStories,,
847,,Virus origin and properties,Coronavirus is found in crab legs.		,3/14/2020,785,FALSE,LeadStories,,
848,,"Public authority actions, policy, and communications",Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps.		,3/14/2020,786,FALSE,LeadStories,,
849,,Virus origin and properties,Article overstates threat of coronavirus.		,3/14/2020,787,FALSE,LeadStories,,
850,,Medical advice and self-treatments,Drinking lots of water and gargling with warm water and salt or vinegar eliminates the novel coronavirus. Spread the information as you can save someone.		,3/14/2020,788,FALSE,Newschecker,,
851,,"Public authority actions, policy, and communications",Ireland is going into a full lockdown.		,3/18/2020,789,FALSE,TheJournal.ie,,
852,,Conspiracy theories,A post shows a rail freight tanker with “COVID-19” stamped on one side.		,3/20/2020,790,FALSE,AFP,,
