,index,date,full_date,id,text,time
5423,423,2020-04-08,2020-04-08 12:29:24,1247545705943744512,This very moving video from last nights #TuckerCarlson show was extraordinary.  ??Dr. Marc Siegel Defends the #Hydroxychloroquine Treatment ?????? for #Coronavirus with the Most Moving Story Imaginable (VIDEO) https://t.co/jxQKFhhooQ,12:29:24
5424,424,2020-04-11,2020-04-11 00:55:03,1247565695790940162,"China explained to Nigeria about the ill treatment of Nigerians

https://t.co/GuudmXOJQr

#ChinaLiedAndPeopleDied
#OgunUnrest 
#Rihanna 
#pillowcasechallenge",00:55:03
5425,425,2020-04-11,2020-04-11 03:06:39,1247589819946958848,FDA Moves Israeli COVID-19 Treatment With 100% Survival Rate Into Clinical Trials #CCPVirus https://t.co/jKt0NxGceN,03:06:39
5426,426,2020-04-09,2020-04-09 16:00:58,1247701986792943616,"Are we closer to relief than we think? Clinical research suggests #hydroxychloroquine may be a treatment for #covid19. Testing continues as the #FDA has issued an Emergency Use Authorization allowing physicians to prescribe to hospitalized patients.
https://t.co/ogmytWA39k",16:00:58
5427,427,2020-04-09,2020-04-09 19:00:11,1248678691665850368,"#Hydroxychloroquine has been making headlines as a potential treatment for #COVID19. Susan Ellenberg, PhD, spoke with @PhillyInquirer about why using drugs for conditions other than what they are @US_FDA approved for is a bad idea. https://t.co/zjXfQQHFy6",19:00:11
5428,428,2020-04-08,2020-04-08 20:04:47,1249403392751013888,Fake Numbers Being Reported and Possible Treatment!  Coronavirus / COVID... https://t.co/lySzt8fAFT #coronavirus #CCPVirus #COVID #COVID19 #SARS_COV_2,20:04:47
5429,429,2020-04-08,2020-04-08 18:25:04,1250387624642187264,"French hospital stopped #hydroxychloroquine treatment because of cardiac side effects

“What do you have to lose?” Trump says

Uh huh.  Besides your health, your sanity, perhaps your eyesight and maybe even your life? https://t.co/5r4ZQ9rTfb",18:25:04
5430,430,2020-04-12,2020-04-12 18:25:56,1250069883452358656,"Important. Trump's insistence that #hydroxychloroquine is an effective treatment for #COVID19 is negatively impacting lupus sufferers, the majority of whom are women of color.

This rhetoric is dangerous and is further propagating racial disparities.
https://t.co/taV6j2l0wk",18:25:56
5431,431,2020-04-13,2020-04-13 00:37:45,1248126746957881346,India along with many other countries are treating #covid19 patients with #Hydroxychloroquine combo with good results. Why Trump is being targeted for suggesting this treatment? It's a safe drug proven since 50+ years. After all covid19 panic is unnecessary.,00:37:45
5432,432,2020-04-13,2020-04-13 21:36:21,1255704059186741248,"#Democrats on abortion: A woman's medical treatment is between doctor and patient and government has no place. 

#Democrats on #COVID19 : we will make it illegal for your doctor to prescribe #Hydroxychloroquine even if it will save you because #OrangeManBad",21:36:21
5433,433,2020-04-13,2020-04-13 19:05:24,1258653957389291521,"#Hydroxychloroquine, #Azithromycin and #zinc sulfate, until now 13-04-2020 best medical #treatment for those ill and infected with the new coronavirus.#COVID19  
 
BREATHING restored
ZERO DEATHS
ZERO HOSPITALIZATION
ZERO INTUBATIONS

PLEASE START SAVING LIVES !
#safeplanet",19:05:24
5434,434,2020-04-13,2020-04-13 21:22:41,1252761521316261888,"Having seen so many double standards on #remdesivir and #hydroxychloroquine result, I decide to start a thread to share how I read a scientific paper.

While I only expect 1% people who finally adopt the protocol, I do hope scientists and famous writers have a try.

thread?",21:22:41
5435,435,2020-04-13,2020-04-13 19:30:28,1255887841546178563,"In addition to treating malaria, #hydroxychloroquine (aka #HCQ) is important in the treatment of autoimmune diseases such as rheumatoid arthritis and #lupus. 

So why does the president keep pushing HCQ as a cure for #COVID19? https://t.co/iUfLnvZmEf",19:30:28
5436,436,2020-04-13,2020-04-13 23:31:03,1257805787931516930,"#France #COVID19 #coronavirus So #macron plan is: no masks, no tests for now, no treatment, no news about studies that could let doctors prescribe #hydroxychloroquine, hospitals still overwhelmed but SEND KIDS BACK TO SCHOOL ON THE 11th OF MAY.",23:31:03
5437,437,2020-04-16,2020-04-16 21:42:11,1257724047254831105,Gilead stock jumps 15% after report says coronavirus drug trial is going well https://t.co/kBq8Dp1w0A isn’t this the case with #Hydroxychloroquine ? Why are the markets up so much on a treatment that is not a vaccine? $spy,21:42:11
5438,438,2020-04-16,2020-04-16 11:15:00,1259997576482283523,"The #researchers from #China picked 150 hospitalised #patients and conducted a randomised controlled trial at 16 #government-designated #COVID19 treatment centres
#Hydroxychloroquine #malaria #drug #US #covidindia 

Read the report here: https://t.co/dbSnCT7Ty0 ??",11:15:00
5439,439,2020-04-17,2020-04-17 13:34:00,1265626320693837825,"All of the hype around #hydroxychloroquine, some physicians who run clinical trials say, could complicate and delay efforts to scrutinize whether any new treatment is really helping, or even harming, #Covid19 patients.

https://t.co/btQYVLWEop",13:34:00
5440,440,2020-04-17,2020-04-17 05:30:40,1263101576303882240,"Dr. Giovanni Sartori.

""So now,except in rare cases,he uses #hydroxychloroquine on its own. Although the drug hasn’t been tested for the coronavirus,he says it is the 'most effective treatment for now.'""

#COVID19
#DefundWHO

https://t.co/CGy8NfmRMn",05:30:40
5441,441,2020-04-17,2020-04-17 16:22:52,1263302184109854724,"Elderly Orange County couple survive #WuhanVirus
#coronavirus
#COVID19
Swear by their controversial treatment

https://t.co/GDyFrfHtIa",16:22:52
5442,442,2020-04-17,2020-04-17 15:50:35,1265520310620762112,"Suggest to a liberal friend that #Hydroxycloroquine might be an effective life saving treatment for #WuhanVirus.

#HowToRuinARelationship",15:50:35
5443,443,2020-04-18,2020-04-18 00:59:53,1265694693175762947,"#Tucker

I'm now thinking some of these drugs being tested for #COVID19 is not based on efficacy, but based on politics or cost. 

#Hydroxychloroquine only costs $20, tested as safe and works well. Dems hate it.

#Remdesivir drugs can cost $1000.

Who do you suspect will win? ?",00:59:53
5444,444,2020-04-15,2020-04-15 03:54:17,1265291774093918209,"ER Doctor with coronavirus owes his survival to an elite team of doctors who tried an experimental treatment pioneered in China and used on the sickest of all COVID-19 patients. 

#Hydroxychloroquine #Trump #Kushner #SouthDakota #Noem  https://t.co/qNvnNWbNLT",03:54:17
5445,445,2020-04-15,2020-04-15 17:10:00,1266748712556118020,"#India has agreed to sell #hydroxychloroquine tablets to #Malaysia for use in the treatment of #COVID19 patients, with New Delhi partially lifting its bar on exports of the anti-malarial drug. #coronavirus
https://t.co/QNGGPx33EA",17:10:00
5446,446,2020-04-15,2020-04-15 11:36:55,1266420346791628800,"The administration of #hydroxychloroquine in #COVID19 hospitalized patients, in a study in China, was associated with the reduction of clinical symptoms, probably through anti-inflammatory effects, although the treatment did not eliminate the #virus.
https://t.co/V80TEFnSNx",11:36:55
5447,447,2020-04-14,2020-04-14 17:40:22,1266398551657066496,Hey @TeamCavuto I couldn’t care less about YOUR jug-headed opinions about #Hydroxychloroquine.. We have more than enough evidence to conclude its an effective treatment..  Thank God that @POTUS is so much smarter than you!?????,17:40:22
5448,448,2020-04-14,2020-04-14 14:34:20,1266567520753983496,"A leaked 'under review' manuscript on the effects of #Hydroxychloroquine as a treatment for #COVID19 suggests it makes symptoms worse. Although, this not a randomized study, and the provenance of the manuscript is suspicious. https://t.co/a142XVN7pu",14:34:20
5449,449,2020-04-08,2020-04-08 12:37:38,1261134355570794497,"#Nevada #Dem #Governor #bans #hydroxychloroquine as treatment for #COVID19, as he is “concerned about #hoarders stockpiling it causing shortages in its use against other ailments” while he (Nevada’s Department of Corrections) stockpiles it for #prisoners…
https://t.co/vZlVUU6Y1r",12:37:38
5450,450,2020-04-08,2020-04-08 10:44:14,1262667037677101057,"Apparently #Trump owns a stake in #Sanofi, the company that produces #hydroxychloroquine, the drug he has touted as a #coronavirus treatment despite a lack of medical evidence - and with side effects that pose serious dangers 

#Plaquenil

https://t.co/IJiYPr1pBB",10:44:14
5451,451,2020-04-08,2020-04-08 21:59:50,1262677777385492481,"If #hydroxychloroquine becomes an accepted treatment, several pharma comp’s stand to profit, including shareholders and senior execs w connections. Trump has personal financial interest in Sanofi, the French drugmaker that makes Plaquenil
#InsiderTrading  https://t.co/wLR9K7wduP",21:59:50
5452,452,2020-04-08,2020-04-08 21:18:06,1262521622512230405,"The president # reportedly owns a stake in a company that produces #hydroxychloroquine, the anti-malaria #drug he has repeatedly touted as a #coronavirus treatment even though his experts say there’s no strong evidence it works

https://t.co/2rrmMccxCU",21:18:06
5453,453,2020-04-09,2020-04-09 05:53:00,1262436659846615042,".@realDonaldTrump’s relentless promotion of the drug #hydroxychloroquine, used successfully to treat malaria, lupus and rheumatoid arthritis, as an experimental treatment for #COVID19 continues to dominate the discussion in medical circles and in the media https://t.co/bDhz7VYSaS",05:53:00
5454,454,2020-05-04,2020-05-04 03:18:28,1262866912674902016,"Antivirals are nasty... read the last paragraph... Remdesivir is not a cure, it's a postponement or replacement of death causes: https://t.co/SZVpngtRU8
#Covidiots #TrumpLiesPeopleDie #Resist",03:18:28
5455,455,2020-05-04,2020-05-04 01:02:08,1262567149958123521,"Two observational studies in @JAMACardiology add evidence that #hydroxychloroquine treatment is associated w/prolonged #QTc interval in patients w/novel #coronavirus disease (#COVID19)
(ht @JWatch)
https://t.co/YvjcKy83Wa
https://t.co/9ucgFiMgTr
Editorial https://t.co/xecECPxRFy",01:02:08
5456,456,2020-05-01,2020-05-01 22:32:58,1262486420628934657,"Tug of war over #COVID treatment #Hydroxychloroquine has political overtones, but who has right to prescribe? 
Medical doctors, ... or bureaucrats, governors, press

If @realDonaldTrump had come out against it, would that have turned the table? 
#France:
https://t.co/jUHT3znqLQ",22:32:58
5457,457,2020-05-01,2020-05-01 15:43:14,1264303165073227782,"Our latest content, including news of an @US_FDA safety alert warning for #chloroquine &amp; #hydroxychloroquine for #COVID-19, early rheumatology referral and improved remission rates, and treatment efficacy in #RheumatoidArthritis, is available to view here: https://t.co/o6AyhMHuE9",15:43:14
5458,458,2020-05-04,2020-05-04 21:13:30,1264070633429716992,Judicial Watch Files Lawsuit on Behalf of Daily Caller News Foundation for Dr. Fauci and WHO Records - Judicial Watch https://t.co/4wI8IKlxXJ #G8M #vaccine #remdesivir #WuhanVirus #GatesFoundation,21:13:30
5459,459,2020-04-30,2020-04-30 22:20:02,1264573094674477061,"Info for All: Remdesivir (Effective or no) https://t.co/zYQ2lAsBu2
#StayHome #worldwide #usa #Amazon #Ukraine #usa #Wuhan #WuhanVirus #China #news #usa #bigest #Statistics #China #Redemsivir #cloroquine #hidroxicloroquina #AsteroideContraLaTierra #ASTRO_GATEWAY #StayHome #coronav",22:20:02
5460,460,2020-04-30,2020-04-30 23:31:21,1263853756652949510,"Why are we letting our elderly die in aged care homes??? ? Italy: April 23, Plaquenil available free of charge in pharmacies for early home #COVID19 treatment https://t.co/IcCU27kDN8… #Hydroxychloroquine #Plaquenil #auspol #Newhaven @Anglicare  https://t.co/oDjQlqameb",23:31:21
5461,461,2020-04-30,2020-04-30 18:05:04,1264938309672816640,"Toscana, Italy started using a protocol for in home early  treatment of #covid19 patients (and in some cases family members) under medical prescription with #Hydroxychloroquine #Azithromycin  and #Heparin  for 5-7 days.
https://t.co/fOroTxQ8oB",18:05:04
5462,462,2020-04-30,2020-04-30 21:35:22,1264295962614390784,"$GILD donated doses of remdesivir go to trials, compassionate use and collaboration and expect to be used up by mid/late summer 
 #ARMRreport #investors #investing #stocks #stockmarket #covid19 #wuhanvirus #coronavirusnews",21:35:22
5463,463,2020-04-29,2020-04-29 23:53:01,1264304060280328192,"I'm glad #remdesivir is working, but honestly it just seems like Fauci's drug and he wants to be the focal point. The trial wasn't successful over in China and you could say that this NIH trial had about the same amount of success as Dr. Zelenko's in NYC for #Hydroxychloroquine .",23:53:01
5464,464,2020-04-30,2020-04-30 01:00:08,1264302952879214599,"#Tucker

I'm now thinking some of these drugs being tested for #COVID19 is not based on efficacy, but based on politics or cost. 

#Hydroxychloroquine only costs $20, tested as safe &amp; known to work. Dems hate it.

#Remdesivir drugs cost up to $1000.

Who do you suspect will win?",01:00:08
5465,465,2020-04-30,2020-04-30 07:59:42,1272512741182304256,"#Calabria is Italy's first region to remove lockdown restrictions thanks to exceptionally low disease spread. By late #March, it was amid Italy's first regions to allow outpatient home treatment with #hydroxychloroquine and AZ (https://t.co/KX8EZ5XAEL).

https://t.co/zyFP9GOhEz",07:59:42
5466,466,2020-04-30,2020-04-30 19:01:20,1272591921416822784,"Unfortunately, although other countries are successfully treating newly ill patients &amp; medical staff prophylactically with #hydroxychloroquine, The FDA stipulations require #CQ and #HCQ to be used as treatment for COVID-19 only in hospitalized patients. 
https://t.co/bnCfXr6m4P",19:01:20
5467,467,2020-04-30,2020-04-30 03:42:32,1268804757302411265,"In view of the magnitude (hundreds of millions pat.) of his #Hydroxychloroquine treatment discovery and for his perseverence despite all resistance from #BigPharma, #Didier_Raoult deserves the next Nobel Prize for Medicine, together with Dr. Vladimir #ZelenkoProtocol. #COVID19",03:42:32
5468,468,2020-04-28,2020-04-28 17:28:18,1273292970486366208,".@TeamCavuto , a ""Cavuto Live"" segment Saturday cited a VA study that discounted #Hydroxychloroquine 's effectiveness as a COVID-19 treatment.

An infectious disease doctor on @FoxNews showed the VA study was seriously flawed. (Link below)

https://t.co/oOLLKz1ptW

#tuesdayvibes",17:28:18
5469,469,2020-04-29,2020-04-29 20:03:01,1269463350221524993,"A rigorous trial sponsored by the U.S. government showed #remdesivir has a clear impact on hospitalization time for #CCPvirus #COVID19 patients, Dr. Anthony Fauci said 
https://t.co/dn0Wj7Eh9I",20:03:01
5470,470,2020-05-08,2020-05-08 08:14:26,1268376724103970818,"Read about Islam, the last message to mankind.           #supermoon #eastleighlockdown #AlpNavruz #Dark #DontRushChallenge #eastleighlockdown #ENFP #FilmYourHospital #GameOfThrones #Hercai #IForIndia #JIN #KatrinaKaif #LGBTQ #OzanDolunay #ProtectLisa #Quarantine #Remdesivir",08:14:26
5471,471,2020-05-08,2020-05-08 10:24:53,1265692937171558400,"Malaria treatment repeatedly championed by #DonaldTrump as a “game changer” to fight against the #NovelCoronavirus has again failed to show a benefit in patients, according to a study released on Thursday. #Covid_19 #Hydroxychloroquine 

https://t.co/pwdJNYf7un",10:24:53
5472,472,2020-05-07,2020-05-07 20:47:13,1265773356181315584,"Now, we hear the Russian government has approved #Hydroxychloroquine for the treatment of COVID. And here we are, waiting on clinical trials,  while people are dying and US citizens become increasingly dependent on the government.  @CMichaelGibson",20:47:13
5473,473,2020-05-07,2020-05-07 17:33:49,1272770387038920704,"Listen folks

Doctors know that #Hydroxychloroquine given early is effective treatment for #WuhanChinaVirus?

The politics that made this controversial &amp; prevented doctors from prescribing MUST BE ADDRESSED?

@dbongino @realDonaldTrump @DonaldJTrumpJr

https://t.co/oT632WEpPN",17:33:49
5474,474,2020-05-08,2020-05-08 07:04:22,1272588223953469440,"The use of #hydroxychloroquine in the treatment of #COVID19 has been disproved in the largest study done on the effects of the medicine so far. Read on to know more. #CoronaVirusUpdates #IndiaFightsCorona #COVID19India #myUpchar
https://t.co/WkS84nJCx8",07:04:22
5475,475,2020-05-10,2020-05-10 01:40:06,1275506434990436352,"(3) MATH+ protocol saves lives
#coronavirus #SARSCoV2 #COVID19 #Hydroxychloroquine 
https://t.co/8DmHypE1en
Rationale for prolonged corticosteroid Treatment (CST) in ARDS caused by COVID-19
https://t.co/vNYowkY9gv
Video
https://t.co/Zl5bHPselm
Article
https://t.co/n24TsP5KSs",01:40:06
5476,476,2020-04-21,2020-04-21 14:24:15,1273698454959775749,"US records lowest #coronavirus -related deaths in 2 weeks

Virus more widespread than thought, mortality rate way less than predicted 

Effective treatment with #Hydroxychloroquine

OPEN THE COUNTRY/ THIS WAS A HOAX 

#TWGRP

https://t.co/Oj3fPhFS9v",14:24:15
5477,477,2020-04-21,2020-04-21 18:09:16,1279805889655066624,"The search for a #COVID19 treatment continues. A new analysis aims to identify the effects of #hydroxychloroquine, #chloroquine and #azithromycin on proteins known to be up-regulated by severe #ARDS using @ElsevierConnect's Biology Knowledge Graph. https://t.co/7BX8IhvJsl",18:09:16
5478,478,2020-04-21,2020-04-21 21:38:05,1279031025667096577,"#NIH #Panel Warns #Against #Drug #TrumpPromoted 

https://t.co/JNSfIKaMRi

""A panel of #experts convened by the National Institute of Allergy and Infectious Diseases #recommends #against doctors using a #combination of #hydroxychloroquine &amp; #azithromycin for the treatment..",21:38:05
5479,479,2020-04-22,2020-04-22 00:49:56,1276510021543579649,"What?  The drug that #DrTrump kept pushing is causing more deaths than any other treatment?  

Well, I'm shocked.  Shocked I say.

#COVID19 #coronavirus 
#hydroxychloroquine 

More deaths, no benefit from #malariadrug in VA virus study https://t.co/3F4IDF90dD",00:49:56
5480,480,2020-04-20,2020-04-20 18:41:27,1278826608917467136,"Really? Is this not a #DoubleStandard ? It is preferential treatment, no?

#Coronavirus #WuhanVirus #CivilLiberties  https://t.co/7Zbo6y8s9H",18:41:27
5481,481,2020-04-20,2020-04-20 11:19:01,1281641825837563904,"?? The @US_FDA has approved Clinical Trials for #Hydroxychloroquine to treat #CCPVirus #COVID19!

Again &amp; Again, @POTUS @realDonaldTrump was right; he suggested this treatment after hearing its success by doctors around the World!

#DemocratsHateAmericans",11:19:01
5482,482,2020-05-09,2020-05-09 16:32:06,1280555892447027200,"""When used for COVID-19, successful worldwide treatment protocols recommend *low dose, short duration (5-7 days)* #hydroxychloroquine *early* in the illness to help reduce severity and rate of spread, and reduce hospitalizations."" https://t.co/HJd6AH6fhy",16:32:06
5483,483,2020-05-02,2020-05-02 08:45:54,1280587182839824385,"80 Patients and Staff Members Come Down with Coronavirus at Texas Nursing Home – #Hydroxychloroquine Treatment Saves All But 1 Patient

Never forget that Dr. Fauci and the liberal media ...

https://t.co/A13vYvtQDS 
#Neverforget #Nursinghome #Thegateway
#TheLatestNews",08:45:54
5484,484,2020-05-01,2020-05-01 11:52:25,1280070974050914306,"Cristina Cuomo defends using bleach baths, holistic remedies as coronavirus treatment #COVIDIOTS https://t.co/GYQcj6jfKQ via @pagesix",11:52:25
5485,485,2020-04-13,2020-04-13 03:24:21,1285319198332334081,"#BloodOnHisHandsHannity
Liberals Ignoring facts again. Truth, lives have been endangered by #Democrats, #FakeNews, and #Fauci attacking a treatment. There will be an investigation into that, but DOCTORS ACTUALLY TREATING PATIENTS WANT #Hydroxychloroquine

https://t.co/T47P2an6W5",03:24:21
5486,486,2020-04-13,2020-04-13 09:48:54,1282350801961144320,New controlled clinical study conducted by doctors ?in #France shows that a combo of #Hydroxychloroquine and #Azithromycin (Z-Pak) cures 100% of coronavirus patients within 6 days of treatment (https://t.co/1Wm5CxDbzv)  https://t.co/Hc2MoyQVGL,09:48:54
5487,487,2020-04-23,2020-04-23 03:30:00,1287405816379670529,"#WebQoof | Several tall claims have been made regarding the usage of Hydroxychloroquine in COVID-19 treatment. But, there is little evidence and few studies to back them up. @himansshhi | #CoronaVirusFacts 

Read the full story here: https://t.co/nCQqKrQfLi",03:30:00
5488,488,2020-04-22,2020-04-22 10:49:07,1287942173858639872,"Is it me or do some liberal media outlets seem happy that hydroxychloroquine may not work against #coronavirus #COVID?19?

Call me naive, but I’d be over the moon for ANY effective treatment, even if a politician I hated thought it was a miracle cure. #Hydroxychloroquine",10:49:07
5489,489,2020-04-23,2020-04-23 12:10:03,1287985209187504128,#Doctors &amp; experts on a panel created by the National Institutes of Health are recommending against using #Hydroxychloroquine with #Azithromycin in the treatment of #COVID?19 “because of the potential for toxicities.” https://t.co/aPHRCJZGTA,12:10:03
5490,490,2020-04-21,2020-04-21 22:42:47,1292814920317272065,"Big News 
?A panel of experts convened by the Top body of USA recommends against doctors using a combination of #Hydroxychloroquine and #Azithromycin for the treatment of #COVID19 patients because of potential toxicities

#CoronavirusOutbreak

https://t.co/KepLOU4Qy1",22:42:47
5491,491,2020-05-09,2020-05-09 15:34:51,1288459784203776000,"One should always question science. When science and politics mix ... even more so. There's conspiracy theories that drug companies are silencing #HydroxyChloroquine treatment for the #CCPVirus because there's no profit. Just a theory? Lives, economy in the balance.",15:34:51
5492,492,2020-04-30,2020-04-30 04:22:27,1291110108680933376,De Blasio blasts Jewish community for massive Brooklyn coronavirus funeral https://t.co/YHEKQihone via @nypmetro #CytoDyn #Leronlimab #PRO140 #HIV #COVID19 #FDA #WuhanVirus #FastTrack #eIND #CytokineStorm #Cancer #Her2 #Gilead #Remdesivir,04:22:27
5493,493,2020-04-30,2020-04-30 14:49:42,1290890087610236928,"Info for All: Remdesivir (Effective or no) https://t.co/zYQ2lAsBu2
#redemsiver #Redemsivir #Redemsivir #confinement #cloroquine #hidroxicloroquina #StayHome #coronavirus #socialmedia #vaccine #StayatHome #Wuhan #WuhanVirus #China #news  #Washington #usaCoronavirus #USA #Amazon",14:49:42
5494,494,2020-05-03,2020-05-03 00:44:42,1288120516239212548,". @JesseBWatters catching up on report weeks ago about #Remdesivir 
Watch @EpochTimes 
Origins of the #WuhanVirus 
Next Step: please explain the microbiologist assertion that #COVID19 is a synthesized virus.
Thanks Watters!",00:44:42
5495,495,2020-05-03,2020-05-03 07:14:19,1288540293831196679,"On va peut être savoir un jour si cela marche #azythromicine
#Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting - Full Text View - https://t.co/2UksQdWBBJ https://t.co/jtsJ9TlXtd",07:14:19
5496,496,2020-05-01,2020-05-01 14:54:45,1287811607431491590,"Info for All: Remdesivir (Effective or no) https://t.co/zYQ2lAsBu2
#redemsiver #Redemsivir #Redemsivir #confinement #cloroquine #hidroxicloroquina #StayHome #coronavirus #socialmedia #Sony #economy #instagram #e- #Amazon #Ukraine #usa #Wuhan #WuhanVirus #China #usaCoronavirus",14:54:45
5497,497,2020-05-03,2020-05-03 00:42:23,1290667320558399491,"President Trump YOU GOTTA SEE THIS ---&gt; (80) Patients &amp; Staff Members Come Down w/ #Coronavirus at Texas Nursing Home and #Hydroxychloroquine Treatment Saves ALL But 1 Patient

@PressSec @FLOTUS @IngrahamAngle @TuckerCarlson @Scavino45 
https://t.co/Z2IdIi3nAO via @gatewaypundit",00:42:23
5498,498,2020-05-08,2020-05-08 00:13:46,1290675166381400064,"Among 1376 patients with # COVID19 admitted to a New York hospital, 59% were treated with #hydroxychloroquine. After adjusting for baseline characteristics, there was no significant association between treatment and the end point of intubation or death.
https://t.co/V9LDWAMUjw",00:13:46
5499,499,2020-05-09,2020-05-09 04:59:48,1289030768417624064,"American Heart Association results from study of &gt;200 COVID-19 patients treated w/ #Hydroxychloroquine +/- azithromycin.

GOAL: Determine risk of heart side effects 

RESULTS: No Torsades. No deaths. Discontinuation of treatment rare.

#auspol https://t.co/AcmTFbYLp7",04:59:48
5500,500,2020-05-06,2020-05-06 11:04:57,1289333214775934978,"“You can’t sell your soul. I’m not anti-Chinese. Am I anti-Chinese government? Yes I am. Any regimen that suppresses free opinion, free voice, free religion automatically riles me."" ~ #MickMalthouse

#China #CCPLiedPeopleDied #CCP #CCPVirus #ChinaMustPay

https://t.co/AXY0ubHYNP",11:04:57
5501,501,2020-05-05,2020-05-05 17:34:30,1289303210314801152,"When will the corrupt mainstream media STOP lying about the efficacy of HCQ??? Thousands more COVID-19 victims could be saved!
#Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds https://t.co/lYNc1rMRvF via @nypost",17:34:30
5502,502,2020-05-05,2020-05-05 16:13:34,1287985129952915456,Amazing Israel creates an antibody to the #CCPVirus! Will BDS supporters refuse treatment? https://t.co/JbWvjvoMqO,16:13:34
5503,503,2020-05-04,2020-05-04 16:59:36,1287984728398733313,"'Gilead Sciences CEO Dan O'Day said that enough remdesivir had been given TO THE GOVERNMENT for 100,000-200,000 patients'

#InvestigateTRUMP
#TrumpFLU #1194434AmericansINFECTED
#69012AmericansDEAD
#GOPcoverup  
#Deplorable #QAnon #MAGA #CovIDIOTS

https://t.co/XGSymk0opG",16:59:36
5504,504,2020-05-06,2020-05-06 21:25:48,1288165035638796288,"#Ebola drug successful with another Washington #coronavirus patient
https://t.co/v4uspoL35O
24 Mar 2020

#QUOTE .. the doctors gave his father remdesivir ..

#WuhanVirus #COVID19 #ChinaVirus #CCPVirus

qt-covid19-news-151 by #BorderObserver",21:25:48
5505,505,2020-05-06,2020-05-06 16:22:00,1288217031133687808,"Blood On Their Hands: World-Renowned Doctors Release Studies Supporting #Hydroxychloroquine Treatment for #Coronavirus as #FakeNews Continues to Smear Life-Saving Drug...#Democrats and the #MSM want people to die.

https://t.co/XtQFOIiRCz #OrangeManBad #TrumpDerangementSyndrome",16:22:00
5506,506,2020-05-03,2020-05-03 18:14:42,1288294627162849280,Viral racist treatment on Africans in China sparks Twitter outrage https://t.co/E1MBTv9N9R #China #ChineseVirus #coronavirus #COVID__19,18:14:42
5507,507,2020-05-04,2020-05-04 03:15:02,1288213507649998848,"Read about Islam,the true religion 

#Dark #Quarantine #WeHaveShindong #ENFP #Remdesivir #TheKingEternalMonarch #Yemin #uqumed36 #IForIndia #OzanDolunay #ProtectLisa #AlpNavruz #survivor2020 #DontRushChallenge #FilmYourHospital #GameOfThrones #Hercai #JIN #KatrinaKaif #LGBTQ",03:15:02
5508,508,2020-05-03,2020-05-03 22:25:52,1288225203923943424,"#Ebola drug successful with another Washington #coronavirus patient
https://t.co/HndJSX39FM
24 Mar 2020

#QUOTE .. the doctors gave his father remdesivir ..

#WuhanVirus #COVID19 #ChinaVirus #CCPVirus

qt-covid19-news-151 by #BorderObserver",22:25:52
5509,509,2020-05-04,2020-05-04 15:47:59,1288948686316359682,Dr.SHIVA LIVE: The Truth About Remdesivir &amp; Immune Health. A CytoSolve A... https://t.co/WT7viNYSAp via @YouTube FREEDOM FIGHTERS MUST WATCH! Get involved... NOW #FREEDOM #TRUTH #HEALTH #AnswerTheCall #arrestbillgates #CoronaHoax,15:47:59
5510,510,2020-05-05,2020-05-05 20:12:08,1289014208361902083,"Controlled clinical study by Didier Raoult? M.D/Ph.D, et. al in France showed 100% #Covid19 patients that received combination of #Hydroxychloroquine and Azithromycin tested negative and virologically cured within 6 days of treatment.
Related in thread
https://t.co/BUmYFxPLJ4",20:12:08
5511,511,2020-05-06,2020-05-06 00:22:01,1288661418376597509,A #Doctor who recently led an agency inside @HHSGov filed a #WhistleblowerComplaint alleging leadership in the agency retaliated against him for voicing concerns about the use of #Hydroxychloroquine as treatment of the #CCPVirus. https://t.co/RBUJTAwlHr,00:22:01
5512,512,2020-05-06,2020-05-06 17:02:12,1288165793381806080,"Clive Palmer with Richo &amp; Jones @SkyNewsAust on the #Hydroxychloroquine he’s supplied for Australians which is to be provided for free, for use in the treatment of #COVID19 when prescribed by a doctor. #AussiePatriot #AussieQ 
https://t.co/Un3y2nnPsZ",17:02:12
5513,513,2020-04-29,2020-04-29 16:19:25,1288126947290050560,"""Arizona police are now conducting a homicide investigation into a woman who claimed she gave her husband fish tank cleaner after President Trump claimed the anti-malarial drug #hydroxychloroquine was an effective treatment for coronavirus.""
https://t.co/8iqHeezjde",16:19:25
5514,514,2020-04-29,2020-04-29 22:45:09,1288089940220358656,"FUCK YOU @jaredkushner and your FUCKING INEPT CORRUPT FAMILY!! 60,000 DEAD Americans is not a success story!!!! MF asshole!! I bet you’re a bed wetter! #remdesivir #COVIDIOTS #TeamBleachMorons #COVID19",22:45:09
5515,515,2020-04-29,2020-04-29 22:46:30,1288019272506191872,Gilead (NASDAQ: GILD) Shares Jump On Trial Results and Fauci Despite 9.3% Mortality Rate After 14 Days - https://t.co/OONxjT7fZD @IngrahamAngle @TuckerCarlson @realDonaldTrump @seanhannity #coronavirus #wuhanvirus #remdesivir #leronlimab #Fauci,22:46:30
